valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
0.63670412,1.4043,0.655430712,1.9798,0,213,213,300,1,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_orig.jpg,2.222224,0.0,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-2.528089888,2.4393,0.880149813,9.6535,0,214,214,400,1,683_a004ad18331da968da5debdd15e1447dd7748750af0bc6c57b844200_circblurint.jpg,-2.91956,2.466524,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.524344569,0.9997,-0.402621723,1.5756,0,215,215,561,1,1022_cf035e583d41a856836f8b0ae314ecbe79dffd9e40ef6a08cc26028f_blur.jpg,-0.2516452,3.05846,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.945692884,1.1312,1.029962547,1.763,0,216,216,190,1,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_circblurint.jpg,3.619824,-0.174216,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.374531835,1.2471,-0.280898876,1.7989,0,217,217,205,1,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_bw.jpg,-1.327432,-0.442476,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.282771536,1.6747,1.301498127,2.476,0,218,218,30,1,60_ad52063167538de24f94d7dfd04808cb94cf8f426c40871d2f126505_orig.jpg,2.158732,0.0,original,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.619850187,1.0904,1.70411985,1.6424,0,219,219,472,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_circblurint.jpg,3.140096,0.448584,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.514981273,1.1036,-0.533707865,1.6067,0,220,220,479,1,748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_circblurext.jpg,-1.813112,3.307432,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.655430712,3.7239,2.584269663,4.2348,0,221,221,407,1,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_circblurext.jpg,-1.523808,3.650792,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-3.829588015,1.3774,3.174157303,3.8801,0,222,222,241,1,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_bw.jpg,-3.392332,-1.369576,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
