valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.346850639,1.5137,-3.806317022,2.5683,0,88,88,28,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_circblurint.jpg,2.064896,0.505688,circularblurringint,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.322072979,1.4175,-3.923434469,2.5178,0,89,89,70,1,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_circblurint.jpg,0.379572,0.01725328,circularblurringint,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.039039149,1.5279,-0.117117447,2.6848,0,90,90,273,1,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_blur.jpg,-3.523808,1.428572,blurring,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
1.395649575,1.4505,-3.99175298,2.1345,0,91,91,509,1,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_circblurext.jpg,2.69484,0.2143624,circularblurringext,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.292793617,3.9124,1.122375532,5.904,0,92,92,594,1,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_orig.jpg,-0.03174604,0.190476,original,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
1.015017873,1.5232,-3.962473618,2.65,0,93,93,430,1,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_circblurint.jpg,1.819588,0.116144,circularblurringint,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
1.063816809,1.7576,0.956459149,2.6019,0,94,94,75,1,236_f645730e1eb06155418c9a571329cc7fa320654fcaaedf1048b5cc11_blur.jpg,2.253968,0.0,blurring,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.91742,1.494,0.819822128,2.1338,0,95,95,175,1,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_bw.jpg,1.959544,0.400336,blackwhite,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
-0.097597872,2.2694,-0.058558723,3.2027,0,96,96,392,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_edges.jpg,2.58766,0.0918696,edges,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
1.132135319,37.2855,-3.503763618,38.3709,0,97,97,26,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_edges.jpg,2.064896,0.505688,edges,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.888140639,4.39,0.614866596,5.1033,0,98,98,1,1,13_771f4fcf0a212d25d6a78565e7f34cc5ddd823e7afbdc77ef063326e_bw.jpg,2.190476,0.0,blackwhite,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
0.995498298,1.9998,0.888140639,2.4218,0,99,99,41,1,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_circblurext.jpg,2.022756,0.505688,circularblurringext,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
1.063816809,3.2454,-0.858861277,4.5364,0,100,100,462,1,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_orig.jpg,3.650792,-0.03174604,original,MILE27,2022-05-16_21h25.03.225,ratings,2022.1.1,Win32,60.08171113
