img_name,am,arousal
700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_orig.jpg,0.0,-0.1184557873333333
709_69c01dcde028a2a1a913f1a2a5026ae1748484f75c89217a040c6791_orig.jpg,-0.01935732,1.0866689826666667
716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_orig.jpg,0.0,-0.40814504100000004
720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_orig.jpg,-0.2539684,1.0827868981666666
736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_orig.jpg,-0.03174604,0.2539147038333333
741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_orig.jpg,0.44858400000000004,-0.32237402466666665
748_e519892faa7c772a0afaf9eeff36cf0e411574027ab3d9aa4947a048_orig.jpg,3.307432,0.27236507716666675
759_95e1c46ed9a337414d5c8eada8fa8b9632e18751f5ce6ed587806e91_orig.jpg,0.0,-0.11121507600000001
818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_orig.jpg,0.619436,-0.6765897143333334
824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_orig.jpg,-1.432784,0.3723284196666667
82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_orig.jpg,0.505688,1.1825865078333333
854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_orig.jpg,1.21538,-0.5000124711666667
855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_orig.jpg,0.21436240000000004,-0.91483947
858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_orig.jpg,0.176752,-0.3636116293333333
860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_orig.jpg,0.3097172,0.8974106411666667
877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_orig.jpg,0.3174604,0.13237652900000005
915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_orig.jpg,-0.9186960000000001,-0.36837527466666664
92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_orig.jpg,0.0,-0.4291386523333333
986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_orig.jpg,-0.60496,0.3289888778333333
