n200,valence
-8.318249838366158,1.947565543
-18.526278473023027,-3.717228464
-6.217881912647617,-0.018726592
1.4110006410983174,0.880149813
-10.926374864444018,2.968164794
-3.948828393362619,1.179775281
-8.734850927211847,-3.679775281
-7.2146640156261785,1.142322097
-9.694015860303262,-0.449438202
-11.82219716554292,-3.679775281
-23.990639421525717,0.739700375
-9.273374754848739,-0.440074906
-13.897625338619546,0.63670412
-6.371057637308599,-0.514981273
-8.524731948506007,0.112359551
-15.206225448578415,0.730337079
-7.78908689448594,0.917602996
-15.872591711121297,0.552434457
-10.423767989630903,0.973782772
-14.056325241385881,-3.661048689
-16.343974306117993,-0.458801498
-14.099760181602294,-0.552434457
-1.5994530581728428,-3.604868914
-7.45209740966595,-3.370786517
-13.26434696023496,-3.080524345
-3.014900500958746,0.823970037
-4.189148092696559,-0.355805243
-10.889791745908608,-1.573033708
-10.855059543800396,-2.846441948
-10.798432485259534,-0.496254682
-8.479514857098934,2.02247191
-4.896776999697637,-3.417602996
-13.75510410119254,1.207865169
-3.5914466433252925,-0.374531835
-9.238382872266707,1.22659176
-5.559260597920819,1.582397004
-6.890462051586355,-0.449438202
-14.688772375158427,0.842696629
-3.4163445884232497,0.224719101
-2.5554045491301434,0.9082397
-18.813457676334632,-3.529962547
-8.813853660203495,-3.483146067
-21.19324531080028,1.516853933
-8.812383709687106,-0.252808989
-11.22000594444729,3.277153558
-0.48517004653676477,-3.071161049
-10.65405590391574,0.440074906
-7.257612716633021,-1.020599251
-12.184272302399052,-0.468164794
-6.6536564187966905,0.187265918
-13.19990444724859,1.189138577
-1.5389435414660342,0.31835206
-7.8447604866539375,0.224719101
-10.584231650625691,2.050561798
-2.651253059066746,2.125468165
-0.01176915008233509,1.282771536
-3.372975236323261,-0.168539326
-9.386978636119165,1.348314607
-7.473177058043748,-0.355805243
-5.0794087390263085,-0.271535581
-7.2612862948120585,0.58988764
-6.162179014443229,-0.655430712
-1.317437952110661,1.320224719
-12.467216442423723,-1.001872659
-11.89773082274821,1.338951311
-6.422262050315479,-0.898876404
-5.50397831112435,1.535580524
-8.419164724346231,1.320224719
-8.823113438951845,-0.440074906
-5.088423789760666,-1.919475655
-9.948255125269498,-0.47752809
-6.2793208708324,0.299625468
-25.507048722517737,0.496254682
-4.506287055257444,1.189138577
-1.867780397955798,-1.816479401
-1.7979327139064258,-0.402621723
-5.023331180648712,-0.196629213
-14.489744715136881,-0.833333333
-6.292322712284526,-0.664794007
-13.786560248627245,1.179775281
-11.512098936333027,1.460674157
-24.15679617686707,1.676029963
-15.612292859581403,-0.346441948
-13.303299538448478,1.142322097
8.534772776787042,-1.095505618
-14.866461801838264,-1.460674157
6.25335473447243,0.823970037
-12.881248843257344,0.79588015
-16.970687007212756,0.308988764
3.677460279709205,0.758426966
-1.0917263892519626,-1.43258427
-4.555256903218346,0.861423221
6.749311898890304,0.037453184
-23.70287999496313,-0.552434457
-7.2758746552920694,-1.142322097
-9.163822810629886,-0.646067416
-17.655610510978455,-0.74906367
-24.898858348340138,-1.104868914
-0.8943940774305457,-1.54494382
-11.182393930821464,-1.001872659
-25.485338217382196,0.58988764
-11.402764032419675,-0.852059925
-4.602581970355478,-1.282771536
-2.2285118889336113,-0.149812734
-16.446179229270804,1.301498127
0.38577768954716257,-0.234082397
-1.7659734658038604,-1.367041199
-16.860933285931598,0.47752809
-1.5249866952597824,-0.767790262
-11.906384024189398,-1.722846442
-12.82962258929882,0.486891386
4.234332139811377,-0.215355805
-14.898851380622315,-0.524344569
-13.756663674722631,-0.720973783
-15.630979645390536,0.730337079
-7.1004311147349295,-0.252808989
10.09457346326105,1.11423221
7.528964884005933,0.43071161
4.347247616979199,0.243445693
-5.444089514898494,-1.423220974
1.9578512636936292,1.292134831
-1.2330451548403167,-2.153558052
-22.48092237238457,-2.34082397
-12.73415019635186,-1.629213483
-15.586824235760975,-1.86329588
-11.651384877602451,-0.440074906
16.553204514111624,-0.065543071
-6.914713743463926,-0.31835206
-23.377696807976736,-1.27340824
-5.567728730951307,-0.290262172
-15.782159313636566,1.217228464
-10.139698366064161,-1.104868914
7.605963910266061,2.462546816
-3.5533081094274985,-0.720973783
-9.164370377659985,-0.945692884
-9.586505438467196,0.898876404
3.230855414203137,0.084269663
-22.121018693305896,-0.449438202
-9.612545031697232,1.498127341
-1.2132581680162415,-0.543071161
-4.911741231899691,-1.179775281
-17.784273354007205,-1.142322097
-8.418442495134,-0.468164794
-7.736234205481079,0.018726592
-5.276726307620038,0.683520599
-10.62938024012168,-1.526217228
-4.579675874128195,0.046816479
-7.414293844729626,-1.657303371
-4.701043648384421,-0.383895131
-15.443715869274559,0.234082397
-22.915367956755084,0.63670412
-21.944595980734785,1.292134831
-1.507767912995695,-0.290262172
-13.53813504640298,1.029962547
-19.890171327914352,0.346441948
-5.025299950468211,0.543071161
-14.021683332908488,1.029962547
-16.16994934589288,0.833333333
-1.7143348807240566,-1.610486891
-16.84669921188317,-1.207865169
-2.9903229861224743,0.983146067
-4.348681188752172,-0.702247191
-6.689563611922458,-0.168539326
-1.8259357258916764,-0.402621723
-10.32950186424937,-0.440074906
-20.27798010657284,-0.514981273
-10.97901994837991,-0.205992509
-2.1031870193278435,-0.692883895
21.828988925012382,0.496254682
-17.48221865187602,-1.245318352
-19.047621312901814,-1.086142322
-15.51248234281327,-3.053284419
-15.765141580464734,3.119087963
-5.743898663148708,0.039482126
-4.563763261763106,-2.197838354
-7.617253318274251,2.316284732
-18.522447232726716,0.236892757
-18.541960773004064,-4.0
-2.4584386370913935,-1.473999375
-7.806263016467861,1.263428036
-8.962468102124493,-0.381660552
-17.425117268818738,3.35598072
-6.968345480015035,-3.842926942
-4.825354596338312,0.842285357
-13.256672251143074,1.184463783
1.171610294210543,0.908088901
-20.154240785771858,-0.394821261
-21.135672931237128,1.039695988
-12.755551480982838,-0.078964252
-3.1086476437968136,-1.42135654
-17.17945006359637,-1.408195831
-6.217162058672453,2.855873789
-7.1497592462720565,-0.10528567
-18.96898147122415,-0.723838979
-13.301738153391526,-4.0
-13.497378956558034,4.0
-15.855684569789096,0.750160396
-25.556662168345653,-2.855873789
-4.3390585869466225,0.71067827
4.4778891382472565,-3.382302137
-7.863622489959096,1.289749453
-8.959537675358405,-4.0
-9.99108232244203,-1.816177801
-14.192542162413886,0.223732048
-12.640195363853275,1.342392288
-17.856834521729294,1.158142366
-9.7521708587168,-1.868820636
-2.631200091998322,2.869034498
3.453867784672975,-2.184677645
-16.43547162390421,-1.684570714
-10.48784967730844,1.342392288
-25.197155325535174,-2.43473111
0.22983890683304398,2.13203481
2.902908101504749,-3.000641585
-9.855786956547346,-0.092124961
-16.205638262165067,0.592231892
-15.89872134338018,4.0
-6.078888639045881,-0.513267639
-10.850856602635432,1.513481501
-10.577639090952015,-2.579498906
-16.854845711645662,-2.092552684
-15.873347792204441,-3.184891506
-7.914540473551279,-3.487587807
-5.662499762144292,-2.724266702
-6.520613867040729,-3.829766233
-11.863837831590935,1.500320792
-10.521898224717113,-1.000213862
-10.178193235468028,-2.02674914
-23.099411451652323,-1.947784888
0.7379720453055856,-1.697731423
-0.6049890595572964,4.0
-12.131588208257094,-1.500320792
-14.338544749466465,1.803017092
-11.102550016539452,-2.934838041
-6.827856777417258,-0.802803231
-3.7176658404322587,0.881767483
-9.490724205163957,0.236892757
-21.12342698259088,0.10528567
-12.513318332161925,0.329017718
-7.56771353330091,2.553177489
-6.822292964632942,-0.829124648
-10.896354809138785,-2.697945284
-9.485143357844187,0.368499844
-13.385008221756623,-1.381874414
-9.25149376773689,2.566338197
6.609751988473421,-4.0
-10.275306267470183,-0.789642522
-18.505072064637606,-1.776695675
-6.61835669655774,-2.000427723
-10.450907182554033,0.40798197
-16.541906963510154,0.736999687
0.01450525104383477,0.750160396
-23.557196535280347,-0.592231892
-13.663842600284347,-1.566124336
-8.070708618815097,1.263428036
-5.124994131140977,0.868606774
-3.2800258895544907,-0.434303387
-20.96620087680371,0.723838979
2.169635711389767,-3.013802293
-12.467638523481455,-4.0
-10.325853842150163,2.408409693
-7.76409677551773,-2.618981032
-3.079219471595867,4.0
-5.702201927611158,-0.355339135
0.5032670361821989,0.329017718
-12.227804235573757,0.513267639
-12.470381738600423,3.277016467
2.9951964374850535,0.789642522
-4.433534873671126,-0.618553309
0.5184983191563315,-2.684784576
-6.936088659775876,-1.329231579
